image,dataset,group_id,split,has_polyp,n_small
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/123.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/220.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/167.jpg,PolypGen,pgen_seq5,train,1,1
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/81.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/101.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/159.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/104.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/247.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/11.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/29.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/156.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/85.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/145.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/54.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/51.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/209.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/6.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/58.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/121.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/238.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/66.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/10.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/118.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/34.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/37.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/110.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/115.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/67.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/27.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/182.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/126.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/82.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/78.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/162.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/62.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/39.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/244.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/120.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/179.jpg,PolypGen,pgen_seq5,train,1,1
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/154.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/89.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/99.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/131.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/190.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/105.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/191.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/112.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/236.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/170.jpg,PolypGen,pgen_seq5,train,1,1
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/169.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/86.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/177.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/31.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/8.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/164.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/98.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/103.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/41.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/109.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/83.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/165.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/173.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/172.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/79.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/193.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/188.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/158.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/50.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/1.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/186.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/52.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/95.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/19.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/171.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/60.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/124.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/189.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/69.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/163.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/225.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/14.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/91.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/249.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/70.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/117.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/23.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/199.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/205.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/64.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/28.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/17.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/36.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/87.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/4.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/216.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/5.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/21.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/208.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/72.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/0.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/147.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/194.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/148.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/113.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/26.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/12.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/108.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/221.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/22.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/129.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/140.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/100.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/248.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/32.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/178.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/9.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/44.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/106.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/80.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/35.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/48.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/229.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/33.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/141.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/43.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/90.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/223.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/55.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/183.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/245.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/143.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/226.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/213.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/175.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/125.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/227.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/47.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/206.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/157.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/133.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/233.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/184.jpg,PolypGen,pgen_seq5,train,1,1
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/13.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/144.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/53.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/196.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/16.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/195.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/42.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/218.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/114.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/222.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/38.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/237.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/15.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/25.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/152.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/146.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/96.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/84.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/212.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/107.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/246.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/217.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/134.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/215.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/97.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/135.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/102.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/219.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/168.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/63.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/228.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/242.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/56.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/119.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/201.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/20.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/46.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/210.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/122.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/153.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/127.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/142.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/202.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/74.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/136.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/92.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/185.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/155.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/7.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/45.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/128.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/180.jpg,PolypGen,pgen_seq5,train,1,2
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/73.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/94.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/132.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/207.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/151.jpg,PolypGen,pgen_seq5,train,1,1
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/88.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/65.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/176.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/161.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/139.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/77.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/61.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/149.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/240.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/224.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/239.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/130.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/24.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/203.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/160.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/243.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/30.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/187.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/231.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/181.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/138.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/2.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/59.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/214.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/230.jpg,PolypGen,pgen_seq5,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/137.jpg,PolypGen,pgen_seq5,train,0,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq6/images/75.jpg,PolypGen,pgen_seq6,train,1,0
/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq6/images/71.jpg,PolypGen,pgen_seq6,train,1,0
