dataset,image,group_id,polyp_idx,xmin,ymin,xmax,ymax,img_h,img_w,seg_area_native,seg_area_640,bbox_area_640,rel_area_pct,size_coco,size_coco_native,size_clinical,diam_px_640
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/12.jpg,pgen_seq4,0,473,934,797,1079,1080,1380,43339,9321,10206,2.908,large,large,medium,108.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/22.jpg,pgen_seq4,0,485,6,753,445,1080,1380,72458,15584,25457,4.862,large,large,medium,140.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/32.jpg,pgen_seq4,0,443,690,908,1079,1080,1380,142235,30592,39089,9.543,large,large,medium,197.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/9.jpg,pgen_seq4,0,525,853,864,1079,1080,1380,61992,13333,16600,4.159,large,large,medium,130.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/44.jpg,pgen_seq4,0,717,561,1110,951,1080,1380,108587,23355,33134,7.286,large,large,medium,172.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/35.jpg,pgen_seq4,0,441,642,912,1079,1080,1380,154339,33195,44465,10.356,large,large,large,205.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/33.jpg,pgen_seq4,0,448,672,912,1079,1080,1380,145516,31298,40805,9.764,large,large,large,199.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/43.jpg,pgen_seq4,0,710,569,1061,929,1080,1380,94913,20414,27331,6.368,large,large,medium,161.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/47.jpg,pgen_seq4,0,660,352,1338,1079,1080,1380,285213,61344,106317,19.137,large,large,large,279.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/13.jpg,pgen_seq4,0,492,965,783,1078,1080,1380,28436,6116,7160,1.908,medium,large,small,88.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/16.jpg,pgen_seq4,0,495,1002,799,1076,1080,1380,18942,4074,4920,1.271,medium,large,small,72.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/42.jpg,pgen_seq4,0,629,584,1029,957,1080,1380,109372,23524,32257,7.338,large,large,medium,173.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/38.jpg,pgen_seq4,0,413,657,851,1074,1080,1380,127609,27446,39468,8.562,large,large,medium,186.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/15.jpg,pgen_seq4,0,526,973,843,1079,1080,1380,28463,6122,7318,1.91,medium,large,small,88.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/25.jpg,pgen_seq4,0,314,657,859,1079,1080,1380,187774,40387,49675,12.599,large,large,large,226.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/20.jpg,pgen_seq4,0,331,885,767,1079,1080,1380,74005,15917,18328,4.965,large,large,medium,142.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/46.jpg,pgen_seq4,0,667,590,1016,944,1080,1380,88857,19111,26724,5.962,large,large,medium,156.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/7.jpg,pgen_seq4,0,625,766,962,1023,1080,1380,62238,13386,18756,4.176,large,large,medium,130.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/45.jpg,pgen_seq4,0,696,569,1085,970,1080,1380,116109,24973,33720,7.79,large,large,medium,178.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/24.jpg,pgen_seq4,0,332,431,910,1008,1080,1380,254326,54701,71979,17.064,large,large,large,263.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/30.jpg,pgen_seq4,0,384,718,903,1079,1080,1380,147589,31744,40487,9.903,large,large,large,201.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq4/images/2.jpg,pgen_seq4,0,832,700,1209,1075,1080,1380,107321,23083,30569,7.201,large,large,medium,171.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/75.jpg,pgen_seq5,0,815,873,1234,1063,1064,1440,58939,11642,15846,3.847,large,large,medium,121.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/211.jpg,pgen_seq5,0,1093,22,1351,302,1064,1440,33470,6611,14376,2.184,medium,large,medium,91.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/174.jpg,pgen_seq5,0,1214,176,1367,456,1064,1440,22939,4531,8548,1.497,medium,large,small,76.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/198.jpg,pgen_seq5,0,1193,85,1383,351,1064,1440,20290,4008,10073,1.324,medium,large,medium,71.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/234.jpg,pgen_seq5,0,589,0,1038,139,1064,1440,44113,8714,12444,2.879,medium,large,medium,105.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/241.jpg,pgen_seq5,0,78,0,584,489,1064,1440,194585,38437,49073,12.7,large,large,large,221.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/150.jpg,pgen_seq5,0,535,657,952,966,1064,1440,103225,20390,25596,6.737,large,large,medium,161.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/204.jpg,pgen_seq5,0,1197,57,1374,315,1064,1440,22109,4367,9107,1.443,medium,large,small,74.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/166.jpg,pgen_seq5,0,1106,103,1412,552,1064,1440,47074,9299,27289,3.072,large,large,medium,108.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/166.jpg,pgen_seq5,1,1089,174,1310,563,1064,1440,29532,5833,17102,1.927,medium,large,medium,86.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/232.jpg,pgen_seq5,0,683,0,1134,178,1064,1440,54531,10772,15982,3.559,large,large,medium,117.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/93.jpg,pgen_seq5,0,574,547,1360,1063,1064,1440,328748,64938,80371,21.457,large,large,large,287.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/76.jpg,pgen_seq5,0,750,808,1180,1063,1064,1440,85087,16807,21795,5.553,large,large,medium,146.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/200.jpg,pgen_seq5,0,1208,71,1405,341,1064,1440,25269,4991,10599,1.649,medium,large,medium,79.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/18.jpg,pgen_seq5,0,570,891,867,1063,1064,1440,42733,8441,10184,2.789,medium,large,medium,103.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/192.jpg,pgen_seq5,0,1165,91,1365,341,1064,1440,22038,4353,9966,1.438,medium,large,small,74.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/3.jpg,pgen_seq5,0,470,762,855,1031,1064,1440,75449,14904,20587,4.924,large,large,medium,137.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/49.jpg,pgen_seq5,0,153,727,498,1034,1064,1440,69962,13820,21050,4.566,large,large,medium,132.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/40.jpg,pgen_seq5,0,955,727,1293,1024,1064,1440,75078,14830,19955,4.9,large,large,medium,137.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/197.jpg,pgen_seq5,0,1186,96,1397,358,1064,1440,20907,4130,11014,1.365,medium,large,medium,72.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/235.jpg,pgen_seq5,0,570,0,1012,129,1064,1440,40141,7929,11376,2.62,medium,large,medium,100.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/57.jpg,pgen_seq5,0,470,945,826,1063,1064,1440,34742,6863,8392,2.268,medium,large,small,93.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/220.jpg,pgen_seq5,0,944,0,1200,74,1064,1440,14081,2781,3807,0.919,medium,large,small,59.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/167.jpg,pgen_seq5,0,1098,150,1405,561,1064,1440,54493,10764,25066,3.557,large,large,medium,117.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/167.jpg,pgen_seq5,1,1104,276,1333,595,1064,1440,29257,5779,14538,1.91,medium,large,medium,85.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/167.jpg,pgen_seq5,2,1336,564,1349,582,1064,1440,60,12,53,0.004,small,small,small,3.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/81.jpg,pgen_seq5,0,736,694,1271,1062,1064,1440,146708,28979,39068,9.575,large,large,medium,192.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/101.jpg,pgen_seq5,0,444,381,1206,967,1064,1440,341962,67548,88470,22.319,large,large,large,293.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/159.jpg,pgen_seq5,0,1085,108,1405,611,1064,1440,49818,9841,31957,3.251,large,large,medium,111.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/159.jpg,pgen_seq5,1,1055,139,1342,689,1064,1440,80844,15969,31346,5.276,large,large,medium,142.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/104.jpg,pgen_seq5,0,1176,619,1272,779,1064,1440,9622,1901,3085,0.628,medium,large,small,49.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/247.jpg,pgen_seq5,0,232,454,817,1063,1064,1440,231622,45752,70609,15.117,large,large,large,241.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/11.jpg,pgen_seq5,0,553,924,842,1063,1064,1440,33824,6681,8020,2.208,medium,large,small,92.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/29.jpg,pgen_seq5,0,877,727,1213,1015,1064,1440,72692,14359,19238,4.744,large,large,medium,135.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/156.jpg,pgen_seq5,0,1153,187,1423,712,1064,1440,39844,7870,28157,2.601,medium,large,medium,100.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/156.jpg,pgen_seq5,1,1102,219,1361,736,1064,1440,68188,13469,26603,4.45,large,large,medium,131.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/85.jpg,pgen_seq5,0,847,700,1278,1063,1064,1440,101816,20112,31061,6.645,large,large,medium,160.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/54.jpg,pgen_seq5,0,380,960,698,1063,1064,1440,24957,4930,6553,1.629,medium,large,small,79.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/51.jpg,pgen_seq5,0,229,784,603,1063,1064,1440,72787,14378,20741,4.751,large,large,medium,135.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/209.jpg,pgen_seq5,0,1164,72,1374,351,1064,1440,29179,5764,11670,1.904,medium,large,medium,85.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/6.jpg,pgen_seq5,0,250,387,656,805,1064,1440,121830,24065,33686,7.952,large,large,medium,175.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/58.jpg,pgen_seq5,0,466,937,832,1063,1064,1440,38019,7510,9207,2.481,medium,large,small,97.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/238.jpg,pgen_seq5,0,313,0,842,168,1064,1440,69632,13754,17693,4.545,large,large,medium,132.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/10.jpg,pgen_seq5,0,545,906,876,1063,1064,1440,43037,8501,10362,2.809,medium,large,medium,104.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/34.jpg,pgen_seq5,0,908,740,1253,1033,1064,1440,74857,14787,20094,4.886,large,large,medium,137.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/37.jpg,pgen_seq5,0,898,718,1268,1037,1064,1440,85002,16791,23451,5.548,large,large,medium,146.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/27.jpg,pgen_seq5,0,863,738,1195,1020,1064,1440,69266,13682,18615,4.521,large,large,medium,132.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/182.jpg,pgen_seq5,0,1156,29,1277,176,1064,1440,9150,1807,3567,0.597,medium,medium,small,48.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/82.jpg,pgen_seq5,0,823,687,1292,1059,1064,1440,116872,23086,34629,7.628,large,large,medium,171.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/78.jpg,pgen_seq5,0,694,765,1175,1063,1064,1440,110356,21799,28468,7.203,large,large,medium,166.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/162.jpg,pgen_seq5,0,1081,130,1399,628,1064,1440,48887,9657,31443,3.191,large,large,medium,110.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/162.jpg,pgen_seq5,1,1045,166,1350,689,1064,1440,78776,15561,31673,5.141,large,large,medium,140.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/62.jpg,pgen_seq5,0,588,943,868,1063,1064,1440,26233,5182,6716,1.712,medium,large,small,81.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/39.jpg,pgen_seq5,0,304,447,746,880,1064,1440,139113,27479,37978,9.08,large,large,medium,187.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/244.jpg,pgen_seq5,0,65,18,556,908,1064,1440,279659,55241,86592,18.253,large,large,large,265.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/179.jpg,pgen_seq5,0,1219,126,1421,456,1064,1440,30281,5981,13273,1.976,medium,large,medium,87.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/179.jpg,pgen_seq5,1,1236,246,1329,453,1064,1440,3495,690,3862,0.228,small,medium,small,29.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/154.jpg,pgen_seq5,0,1152,143,1419,693,1064,1440,46965,9277,29169,3.065,large,large,medium,108.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/154.jpg,pgen_seq5,1,1128,166,1353,708,1064,1440,60338,11919,24241,3.938,large,large,medium,123.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/89.jpg,pgen_seq5,0,873,709,1289,1063,1064,1440,101999,20148,29241,6.657,large,large,medium,160.2
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/99.jpg,pgen_seq5,0,111,414,778,938,1064,1440,245819,48557,69274,16.044,large,large,large,248.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/190.jpg,pgen_seq5,0,1183,71,1357,327,1064,1440,22820,4508,8884,1.489,medium,large,small,75.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/191.jpg,pgen_seq5,0,1167,97,1365,355,1064,1440,22845,4513,10181,1.491,medium,large,medium,75.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/236.jpg,pgen_seq5,0,566,0,993,107,1064,1440,33308,6579,9131,2.174,medium,large,small,91.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/170.jpg,pgen_seq5,0,1178,154,1405,581,1064,1440,42296,8355,19276,2.761,medium,large,medium,103.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/170.jpg,pgen_seq5,1,1168,252,1324,575,1064,1440,18246,3604,10048,1.191,medium,large,medium,67.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/170.jpg,pgen_seq5,2,1326,576,1340,582,1064,1440,50,10,21,0.003,small,small,small,3.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/169.jpg,pgen_seq5,0,1158,168,1401,599,1064,1440,42087,8313,20821,2.747,medium,large,medium,102.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/169.jpg,pgen_seq5,1,1154,255,1328,614,1064,1440,28381,5606,12444,1.852,medium,large,medium,84.5
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/86.jpg,pgen_seq5,0,837,691,1271,1063,1064,1440,110084,21745,32050,7.185,large,large,medium,166.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/177.jpg,pgen_seq5,0,1217,175,1425,499,1064,1440,35984,7108,13417,2.349,medium,large,medium,95.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/31.jpg,pgen_seq5,0,899,718,1236,1017,1064,1440,75494,14912,20030,4.927,large,large,medium,137.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/8.jpg,pgen_seq5,0,493,772,869,1041,1064,1440,75674,14948,20107,4.939,large,large,medium,138.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/164.jpg,pgen_seq5,0,1071,78,1425,543,1064,1440,58803,11615,32678,3.838,large,large,medium,121.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/164.jpg,pgen_seq5,1,1055,117,1335,595,1064,1440,60159,11883,26587,3.926,large,large,medium,123.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/98.jpg,pgen_seq5,0,142,438,839,977,1064,1440,272340,53796,74453,17.775,large,large,large,261.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/41.jpg,pgen_seq5,0,933,683,1292,1021,1064,1440,89443,17668,24107,5.838,large,large,medium,150.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/83.jpg,pgen_seq5,0,277,367,703,798,1064,1440,139013,27459,36437,9.073,large,large,medium,187.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/165.jpg,pgen_seq5,0,1098,78,1426,546,1064,1440,58311,11518,30479,3.806,large,large,medium,121.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/165.jpg,pgen_seq5,1,1081,144,1335,564,1064,1440,45193,8927,21206,2.95,medium,large,medium,106.6
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/173.jpg,pgen_seq5,0,1199,168,1387,470,1064,1440,28715,5672,11312,1.874,medium,large,medium,85.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/173.jpg,pgen_seq5,1,1211,269,1312,474,1064,1440,8174,1615,4151,0.533,medium,medium,small,45.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/172.jpg,pgen_seq5,0,521,745,876,1017,1064,1440,76049,15022,19198,4.964,large,large,medium,138.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/79.jpg,pgen_seq5,0,669,697,1217,1063,1064,1440,152467,30117,39799,9.951,large,large,medium,195.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/193.jpg,pgen_seq5,0,1160,93,1361,345,1064,1440,24141,4769,10095,1.576,medium,large,medium,77.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/188.jpg,pgen_seq5,0,1147,62,1329,276,1064,1440,21640,4275,7772,1.412,medium,large,small,73.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/158.jpg,pgen_seq5,0,1069,122,1407,609,1064,1440,54794,10824,32678,3.576,large,large,medium,117.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/158.jpg,pgen_seq5,1,1028,145,1360,690,1064,1440,89400,17659,35915,5.835,large,large,medium,149.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/50.jpg,pgen_seq5,0,324,463,775,883,1064,1440,143120,28271,37589,9.341,large,large,medium,189.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/1.jpg,pgen_seq5,0,485,641,890,995,1064,1440,94644,18695,28470,6.177,large,large,medium,154.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/186.jpg,pgen_seq5,0,1069,0,1244,138,1064,1440,14798,2923,4832,0.966,medium,large,small,61.0
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/52.jpg,pgen_seq5,0,378,945,758,1063,1064,1440,32509,6422,8956,2.122,medium,large,small,90.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/95.jpg,pgen_seq5,0,704,643,1112,965,1064,1440,96645,19090,26095,6.308,large,large,medium,155.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/19.jpg,pgen_seq5,0,646,912,933,1060,1064,1440,31682,6258,8476,2.068,medium,large,small,89.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/171.jpg,pgen_seq5,0,1181,152,1408,543,1064,1440,39839,7869,17655,2.6,medium,large,medium,100.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/171.jpg,pgen_seq5,1,1174,245,1323,542,1064,1440,13539,2674,8830,0.884,medium,large,small,58.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/60.jpg,pgen_seq5,0,462,957,772,1063,1064,1440,28492,5628,6573,1.86,medium,large,small,84.7
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/189.jpg,pgen_seq5,0,1200,118,1356,313,1064,1440,16839,3326,6078,1.099,medium,large,small,65.1
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/163.jpg,pgen_seq5,0,1064,83,1421,585,1064,1440,58107,11478,35570,3.792,large,large,medium,120.9
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/163.jpg,pgen_seq5,1,1050,110,1342,638,1064,1440,69741,13776,30617,4.552,large,large,medium,132.4
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/225.jpg,pgen_seq5,0,685,0,1199,230,1064,1440,80548,15911,23499,5.257,large,large,medium,142.3
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/14.jpg,pgen_seq5,0,488,916,835,1063,1064,1440,41186,8136,10174,2.688,medium,large,medium,101.8
PolypGen,/home/samsul/Documents/Polyp Detection/Polyp-Gen:/seq5/images/91.jpg,pgen_seq5,0,952,576,1354,1034,1064,1440,139664,27588,36539,9.115,large,large,medium,187.4
