dataset,image_path,mask_path,group_id,grouping_level,split
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\75.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\75.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\76.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\76.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\77.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\77.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\78.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\78.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\79.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\79.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\80.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\80.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\81.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\81.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\82.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\82.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\83.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\83.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\84.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\84.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\85.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\85.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\86.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\86.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\87.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\87.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\88.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\88.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\89.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\89.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\90.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\90.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\91.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\91.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\92.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\92.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\93.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\93.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\94.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\94.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\95.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\95.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\96.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\96.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\97.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\97.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\98.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\98.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\99.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\99.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\100.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\100.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\101.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\101.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\102.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\102.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\103.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\103.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\104.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\104.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\105.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\105.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\106.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\106.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\107.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\107.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\108.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\108.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\109.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\109.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\110.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\110.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\111.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\111.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\112.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\112.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\113.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\113.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\114.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\114.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq15\images\115.jpg,C:\VISKOM\Polyp-Gen\seq15\masks\115.jpg,PolypGen_seq15,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\0.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\0.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\1.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\1.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\2.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\2.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\3.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\3.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\4.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\4.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\5.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\5.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\6.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\6.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\7.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\7.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\8.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\8.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\9.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\9.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\10.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\10.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\11.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\11.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\12.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\12.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\13.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\13.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\14.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\14.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\15.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\15.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\16.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\16.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\17.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\17.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\18.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\18.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\19.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\19.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\20.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\20.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\21.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\21.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\22.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\22.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\23.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\23.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\24.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\24.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\25.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\25.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\26.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\26.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\27.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\27.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\28.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\28.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\29.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\29.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\30.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\30.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\31.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\31.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\32.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\32.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\33.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\33.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\34.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\34.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\35.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\35.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\36.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\36.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\37.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\37.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\38.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\38.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq16\images\39.jpg,C:\VISKOM\Polyp-Gen\seq16\masks\39.jpg,PolypGen_seq16,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\0.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\0.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\1.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\1.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\2.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\2.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\3.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\3.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\4.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\4.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\5.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\5.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\6.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\6.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\7.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\7.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\8.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\8.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\9.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\9.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\10.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\10.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\11.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\11.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\12.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\12.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\13.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\13.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\14.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\14.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\15.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\15.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\16.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\16.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\17.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\17.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\18.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\18.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\19.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\19.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\20.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\20.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\21.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\21.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\22.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\22.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\23.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\23.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\24.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\24.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\25.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\25.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\26.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\26.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\27.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\27.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\28.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\28.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\29.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\29.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\30.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\30.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\31.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\31.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\32.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\32.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\33.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\33.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\34.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\34.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\35.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\35.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\36.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\36.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\37.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\37.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\38.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\38.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\39.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\39.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\40.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\40.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\41.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\41.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\42.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\42.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\43.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\43.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\44.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\44.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\45.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\45.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\46.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\46.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\47.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\47.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\48.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\48.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\49.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\49.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\50.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\50.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\51.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\51.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\52.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\52.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\53.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\53.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\54.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\54.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\55.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\55.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\56.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\56.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\57.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\57.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\58.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\58.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\59.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\59.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\60.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\60.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\61.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\61.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq17\images\62.jpg,C:\VISKOM\Polyp-Gen\seq17\masks\62.jpg,PolypGen_seq17,sequence,train
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\0.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\0.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\1.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\1.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\2.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\2.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\3.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\3.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\4.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\4.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\5.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\5.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\6.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\6.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\7.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\7.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\8.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\8.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\9.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\9.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\10.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\10.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\11.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\11.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\12.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\12.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\13.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\13.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\14.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\14.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\15.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\15.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\16.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\16.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\17.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\17.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\18.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\18.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\19.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\19.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\20.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\20.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\21.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\21.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\22.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\22.jpg,PolypGen_seq18,sequence,test
PolypGen,C:\VISKOM\Polyp-Gen\seq18\images\23.jpg,C:\VISKOM\Polyp-Gen\seq18\masks\23.jpg,PolypGen_seq18,sequence,test
